Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Myanmar,MMR,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.58429479598999,..,3.46828556060791,..,..,..
Myanmar,MMR,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.1,..,30.7,..,..,..
Myanmar,MMR,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.5,..,..,..,..
Myanmar,MMR,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.3,..,..,..,..
Myanmar,MMR,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.8564810491517,..,..,..
Myanmar,MMR,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.53635805287605,..,..,..
Myanmar,MMR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.34987630878229,..,..,..
Myanmar,MMR,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.7251608697238,..,..,..
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2730.52571433847,2866.46947866793,2990.41263307757,2870.98089655188,2853.2577240789,2898.87420725288,2927.5225933039,2988.8050771295,3027.27088791904,3072.09588467302,3124.95036976113,3111.33664738047,3211.28360932938,3298.27971886937,3647.40385809883,3680.65921976375,3875.02210944179,4011.63944783012,4043.64587972439,3982.22639402583,4147.31539831947,4282.0368205248,4420.72685989568,4587.97887615181,4782.0319396591,4896.61526001377,4808.65082400244,4670.94926975065,4632.39089281682,4506.17392778272,4047.86216550545
Namibia,NAM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3912567565.54988,4232052671.83585,4536309434.15966,4464656650.26603,4541889829.88963,4718978760.26391,4869576676.20465,5075077696.31312,5242128224.00169,5418750119.23524,5607982809.41703,5674041969.71839,5945752617.06193,6197840297.36377,6958287294.03789,7134280656.21559,7638900834.74057,8049418738.3023,8262713205.00298,8287168432.79712,8787651209.24496,9235060246.7522,9702509635.38126,10247278347.7583,10871595744.4514,11335179562.0211,11339010223.634,11222530147.3361,11341482622.8834,11240759011.0283,10285277742.1275
Namibia,NAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,9.63792515,9.53211975,9.73386574,9.87848473,10.18727589,10.19230366,10.13995361,10.71633053,9.91801167,9.04967022,9.72781372,9.83193302,9.26659298,9.06448746,8.40890884,9.98109627,9.3223238,8.72573948,8.31428051,8.49700546,..
Namibia,NAM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.495,64.411,64.033,63.363,62.419,61.233,59.855,58.381,56.919,55.557,54.373,53.425,52.728,52.3,52.174,52.406,53.047,54.063,55.386,56.937,58.597,60.235,61.746,63.046,64.089,64.866,65.412,65.823,66.18,66.516,..
Namibia,NAM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,58.596,58.529,58.179,57.56,56.698,55.632,54.418,53.149,51.925,50.824,49.924,49.281,48.896,48.768,48.907,49.327,50.035,50.982,52.103,53.332,54.586,55.786,56.877,57.822,58.595,59.195,59.65,60.02,60.357,60.685,..
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.608,61.531,61.165,60.516,59.609,58.479,57.179,55.806,54.462,53.231,52.192,51.399,50.862,50.589,50.6,50.931,51.609,52.593,53.817,55.207,56.665,58.085,59.387,60.513,61.425,62.119,62.625,63.021,63.373,63.708,..
Namibia,NAM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,49,48,47.1,46.7,46.6,46.7,46.8,46.8,46.4,45.8,45,44.2,43.6,43.3,42.7,39.4,37.3,37.6,37.5,38.5,36.8,36.9,37.9,35.8,34,33.3,32.8,32.2,31.7,30.9,30.1
Namibia,NAM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,50.3289299,51.91659927,53.09424591,53.39934921,48.88361359,44.6098671,41.0784111,43.75522614,41.65367126,38.20808029,40.99234772,41.62049484,41.76861191,46.12751389,46.1844101,42.20663452,46.89563751,46.50363922,46.56082916,46.90029144,..
Namibia,NAM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.85066414,4.9487524,5.16812229,5.27504635,4.97990847,4.54677391,4.16533232,4.68895483,4.13121605,3.45770502,3.98765874,4.09209919,3.87052751,4.18122244,3.883605,4.21268463,4.37176323,4.05778646,3.8711977,3.98512077,..
Namibia,NAM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,105.65196737,96.25599173,93.82172544,138.43841229,172.46598028,169.8516631,168.6903336,204.00232079,171.7775313,146.62974186,212.06494187,234.20482241,229.99913243,225.45556753,212.42992952,206.27885391,198.78433792,217.6558928,216.2676162,200.38441559,..
Namibia,NAM,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,73.8,..,..,..,..,..,68,..,..,..,..,..,51,..,..,..,..,..
Namibia,NAM,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,57.1,..,..,..,..,..,48,..,..,..,..,..,30.3,..,..,..,..,..
Namibia,NAM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6,..,..,..,..,..,23.5,..,..,..,..,..,13.8,..,..,..,..,..
Namibia,NAM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,67,..,..,..,..,..,..,..,53,..,..,..,..,..,..,72.2,..,..,..,..,..,68,..,..,..,..,..,..,..
Namibia,NAM,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.212584778666496,..,..,..,..,..,0.318830519914627,..,..,..,..,..
Namibia,NAM,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,63.3,..,..,..,..,..,61,..,..,..,..,..,59.1,..,..,..,..,..
Namibia,NAM,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.1,..,..,..,..,..,71.2,..,..,..,..,..,..,..
Namibia,NAM,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.5,..,..,..,..,..,74.6,..,..,..,..,..,..,..
Namibia,NAM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7743716003452,..,..,..,..,..
Namibia,NAM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0330293393621,..,..,..,..,..
Namibia,NAM,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.968663599554186,..,..,..,..,..,3.851557065,..,..,..,..,..
Namibia,NAM,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,9.8409972573689,..,..,..,..,..,15.1763511066711,..,..,..,..,..,40.6440053,..,..,..,..,..
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3431.63694104757,3347.24619432511,3668.8740786226,2824.81265896769,3440.66756457664,3728.92313594046,4116.75498572705,4501.44609368917,4979.83778599783,6458.40135613512,8109.56519784116,8341.01227776155,8556.42604720345,7986.14269990462,8392.95808376184,8325.90174827285,8367.18861313573
Nauru,NRU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33993795.5380172,32963680.5217136,36054025.5706243,27813105.4401959,33993795.5380172,37084140.5869278,41204600.652142,45325060.7173563,50475635.798874,65927361.0434273,83439316.3205876,86529661.3694983,89620006.418409,84469431.3368912,89620006.418409,89620006.418409,90650121.4347125
Nauru,NRU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,18.12374687,15.50226688,13.1944294,9.53113365,6.57316685,10.30554104,12.41761684,24.23068047,23.0041008,12.31575871,12.6964016,9.81177711,9.21772385,9.4396801,7.94534922,13.73628521,10.74993038,11.5623312,8.63223171,9.78171635,..
Nauru,NRU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.1,48.9,46.8,44.8,42.9,41.2,39.5,38,36.6,35.4,34.3,33.3,32.6,32,31.6,31.3,31.3,31.3,31.2,31,30.6,30.1,29.5,28.9,28.2,27.4,26.7,26,25.3,24.6,23.8
Nauru,NRU,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,87.88237762,79.89173126,71.12905884,74.91120911,71.08334351,89.87303925,87.56666565,69.41308594,54.77896881,51.32405853,59.79454422,56.96171951,45.5038414,54.32403564,73.54259491,60.23104095,89.81100464,72.90470886,82.647995,86.30699921,..
Nauru,NRU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,15.92757988,12.38502789,9.38507462,7.13988781,4.67242718,9.26190281,10.87369251,16.81926346,12.60140991,6.32094669,7.59175587,5.58895636,4.19441795,5.12801552,5.84321594,8.27350807,9.65461922,8.42948341,7.13436508,8.44230652,..
Nauru,NRU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,400.89531351,276.52904283,212.18240607,206.28882248,156.16087575,301.62042303,324.92796957,414.69357905,448.83526911,297.60396766,375.86234859,383.57009198,402.60015536,465.52539684,583.59264105,622.57642463,938.66435359,886.01431891,799.32067925,905.74627675,..
Nauru,NRU,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43,..,..,..,..,..,..,..,..
Nauru,NRU,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2,..,..,..,..,..,..,..,..
Nauru,NRU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9,..,..,..,..,..,..,..,..
Nauru,NRU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.8,..,..,..,..,..,..,..,..
Nauru,NRU,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,437.535734087531,453.406636460467,459.411323023545,464.253073942824,489.241591586655,493.65460221941,507.852958056163,521.813406335978,526.523776338888,539.185213550685,562.303130451699,579.465985595006,571.280767186389,585.406948000011,604.659580152849,617.793989117554,630.687456238038,644.39440180995,676.450709923786,701.408339554943,731.661813330371,755.91413241488,790.988149582882,821.0732055302,870.781690344073,901.749607715071,897.403788049837,964.897795203107,1021.33187703376,1069.78909780076,1028.46327654095
Nepal,NPL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8271823070.07714,8798585204.27341,9159890888.88945,9512532950.25547,10294082915.174,10651128227.9266,11218650607.7019,11785036808.6414,12140519419.35,12676228734.2054,13462154914.154,14108323830.938,14125274019.163,14682521413.9545,15370045638.1838,15904797352.8369,16439932516.5831,17000790723.6696,18038627648.6901,18856332840.0838,19764532017.4887,20440840355.7399,21348105727.1963,22100659153.2493,23429236486.3272,24360795410.1597,24466305357.2316,26662713937.3486,28695046273.5598,30605291409.0891,29966137023.6247
Nepal,NPL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.12598538,3.80386233,3.92991233,3.84753466,4.03734398,3.94221067,3.5361805,3.66484332,3.80911303,3.89314747,4.35166264,4.44234991,4.49078512,4.63011789,5.07548285,5.46615076,5.42379808,4.72173262,4.5284524,4.44515085,..
Nepal,NPL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,54.993,55.898,56.804,57.699,58.577,59.433,60.263,61.071,61.855,62.614,63.344,64.043,64.71,65.347,65.953,66.528,67.075,67.595,68.09,68.563,69.013,69.44,69.843,70.225,70.586,70.931,71.264,71.586,71.9,72.208,..
Nepal,NPL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,53.723,54.536,55.346,56.145,56.927,57.688,58.427,59.145,59.842,60.517,61.166,61.787,62.38,62.944,63.482,63.996,64.488,64.962,65.42,65.863,66.29,66.698,67.085,67.449,67.792,68.114,68.419,68.71,68.989,69.259,..
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.404,55.262,56.118,56.964,57.793,58.6,59.383,60.144,60.884,61.6,62.288,62.945,63.57,64.165,64.729,65.264,65.773,66.26,66.727,67.178,67.611,68.028,68.426,68.806,69.168,69.515,69.848,70.169,70.478,70.778,..
Nepal,NPL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,96.5,92.1,87.7,83.5,79.5,75.7,72,68.5,65.1,61.8,58.7,55.8,53.1,50.6,48.2,45.9,43.8,41.9,40.1,38.3,36.6,35,33.5,32,30.5,29.2,27.8,26.6,25.5,24.5,23.6
Nepal,NPL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,15.510355,15.32424831,20.12696648,17.12200546,15.98802376,19.06447411,23.90191078,18.46653366,18.62998962,20.41424179,18.12849426,17.89261246,17.51914024,16.34459686,17.2130394,16.63467789,18.57956314,22.56427383,23.56681824,24.80925369,..
Nepal,NPL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.48485136,0.58291328,0.79097205,0.65877509,0.64549148,0.7515617,0.84521472,0.67676955,0.70963746,0.79475653,0.78889084,0.79485244,0.78674686,0.75677407,0.87364477,0.90927666,1.00771809,1.06542468,1.0672121,1.10280871,..
Nepal,NPL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,1.32667073,1.61233194,2.1575191,1.94114875,2.11495803,2.75622445,3.33245788,3.21367471,3.55694254,4.30554949,5.43543166,6.20556343,6.01433347,5.88768734,7.4307832,7.96593856,8.97753768,11.35226956,12.05119387,13.21003497,..
Nepal,NPL,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,96.9,..,..,..,..,..,..,..,90.9,..,..,..,..,..,..,83,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,88.7,..,..,..,..,..,..,..,77.9,..,..,..,..,..,..,50.8,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,66,..,..,..,..,..,..,..,49.9,..,..,..,..,..,..,15,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.1,..,..,28.62,..,..,..,..,..,..
Nepal,NPL,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.61,..,..,..,..,..,..
Nepal,NPL,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,18,..,..,..,..,26,..,..,..,..,43,..,..,..,..,50,..,..,50.1,..,84.9,84.9,..,..,..
Nepal,NPL,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,0.8804030418396,..,..,..,..,..,..,..,0.799710035324097,..,..,..,..,..,..,..,..,..,2.12146329879761,2.27099609375,2.13587665557861,2.1022424697876,..,..,..,..
Nepal,NPL,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,35.2,..,..,..,..,..,..,..,43.8,..,..,..,..,..,..,32.8,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.5,..,..,..,..,47.7,..,..,..,..
